Gear_type,fuel_type,location,mileage,name,price,volume_of_fuel,year_of_manufacture
Automatic,Petrol,Karachi,53034,"
ToyotaCorolla2015AltisAutomatic1.6forSale
8.3/10
",2550000.0,1600,6
Manual,Petrol,Karachi,157353,"
NissanSunny2005EXSaloon1.3forSale
3.8/10
",840000.0,1300,16
Automatic,Petrol,Karachi,71522,"
ToyotaCorolla2017AltisAutomatic1.6forSale
9/10
",3195000.0,1600,4
Automatic,Petrol,Karachi,79185,"
ToyotaCorolla2014GLiAutomatic1.3VVTifo...
8.1/10
",2400000.0,1300,7
Automatic,Petrol,Karachi,72329,"
ToyotaPasso2017XforSale
9.8/10
",2260000.0,1000,4
Automatic,Petrol,Karachi,124415,"
ToyotaPrius2013SLEDEdition1.8forSale
8.2/10
",2690000.0,1800,8
Manual,Petrol,Karachi,160000,"
ToyotaCorolla2010XLiVVTiforSale
",1425000.0,1300,11
Manual,CNG,Karachi,200000,"
SuzukiKhyber1991GAforSale
",180000.0,1000,30
Automatic,Petrol,Karachi,27500,"
ToyotaPasso2017XLPackageSforSale
",2290000.0,1000,4
Manual,Petrol,Karachi,26000,"
SuzukiBolan1989GLforSale
",330000.0,800,32
Automatic,Petrol,Karachi,53000,"
ToyotaCorolla2017AltisGrandeCVT-i1.8fo...
",2925000.0,1800,4
Manual,Petrol,Karachi,75000,"
NissanSunny1986IDLXforSale
",325000.0,1000,35
Automatic,Petrol,Karachi,77200,"
SuzukiAlto2013ECO-SforSale
",1325000.0,660,8
Automatic,Hybrid,Karachi,150000,"
ToyotaAqua2013GLEDSoftLeatherSelection...
",2175000.0,1500,8
Automatic,Petrol,Karachi,88,"
HondaCivicReborn2007VTiOrielProsmatec1....
",1480000.0,1800,14
Manual,Petrol,Karachi,38500,"
SuzukiCultus2017LimitedEditionforSale
",1315000.0,1000,4
Manual,Petrol,Karachi,30000,"
SuzukiBolan1987forSale
",350000.0,800,34
Automatic,Petrol,Karachi,84000,"
BMW3Series2005320iforSale
",2300000.0,2000,16
Automatic,Petrol,Karachi,77000,"
HondaCity2013AspireProsmatec1.5i-VTECf...
",2080000.0,1500,8
Automatic,Petrol,Karachi,71000,"
HondaCivic2012VTiOrielProsmatec1.8i-VT...
",2150000.0,1800,9
Manual,Petrol,Karachi,85000,"
SuzukiRavi2017EurollforSale
",690000.0,800,4
Manual,Petrol,Karachi,70000,"
SuzukiCultus2009VXRiforSale
",800000.0,1000,12
Automatic,Petrol,Karachi,20,"
ChanganAlsvin20211.5LDCTLumiereforSale
",0,1500,0
Manual,Petrol,Karachi,120000,"
ToyotaCorolla2000forSale
",900000.0,1500,21
Automatic,Petrol,Karachi,83000,"
ToyotaPrius2016APremiumTouringSelection...
",4200000.0,1800,5
Automatic,Petrol,Karachi,98000,"
ToyotaVitz2015F1.0forSale
",2190000.0,1000,6
Automatic,Hybrid,Karachi,90000,"
ToyotaCorollaFielder2013HybridGWBfor...
",2900000.0,1500,8
Automatic,Petrol,Karachi,20,"
MGHS20211.5TurboforSale
",0,1500,0
Manual,Petrol,Karachi,80000,"
SuzukiAlto2008VXforSale
",560000.0,1000,13
Manual,Petrol,Karachi,41000,"
SuzukiMehran2018VXREuroIIforSale
",900000.0,800,3
Automatic,Hybrid,Karachi,92000,"
HondaVezel2014HybridZforSale
",3700000.0,1500,7
Manual,Petrol,Karachi,185938,"
HondaCity20131.3i-VTECforSale
8/10
",1620000.0,1300,8
Manual,Petrol,Karachi,31999,"
SuzukiCultus2015VXRiforSale
7.8/10
",1250000.0,1000,6
Manual,Petrol,Karachi,51413,"
SuzukiMehran2017VXREuroIIforSale
8.9/10
",869999.9999999999,800,4
Automatic,Petrol,Karachi,52913,"
HondaCity20181.3i-VTECProsmatecforSale
8.7/10
",2550000.0,1300,3
Automatic,Petrol,Karachi,104164,"
HondaCity20181.3i-VTECProsmatecforSale
9.4/10
",2500000.0,1300,3
Automatic,Petrol,Karachi,137786,"
ToyotaPrius2013L1.8forSale
8.9/10
",2800000.0,1800,8
Automatic,Petrol,Karachi,56947,"
AudiA620162.0TFSIforSale
7.6/10
",12500000.0,2000,5
Automatic,Petrol,Karachi,12872,"
ToyotaVitz2019F1.0forSale
9.9/10
",2685000.0,1000,2
Manual,Petrol,Karachi,84070,"
HondaCity20161.3i-VTECforSale
9.1/10
",2050000.0,1300,5
Automatic,Petrol,Karachi,58,"
KIASorento20213.5FWDforSale
10/10
",7850000.0,3500,0
Automatic,Petrol,Karachi,42196,"
HondaCity2018AspireProsmatec1.5i-VTECf...
8.6/10
",2700000.0,1500,3
Automatic,Petrol,Karachi,59901,"
NissanJuke201015RSforSale
8.6/10
",2350000.0,1500,11
Automatic,Petrol,Karachi,3000,"
KIAGrandCarnival2021GLS+forSale
",9500000.0,3500,0
Manual,Petrol,Karachi,252000,"
SuzukiAlto2005VXRforSale
",525000.0,1000,16
Automatic,Petrol,Karachi,80000,"
ToyotaVitz2013forSale
",1814999.9999999998,1000,8
Manual,Petrol,Karachi,53000,"
SuzukiSwift2014DLX1.3forSale
",1350000.0,1300,7
Manual,Petrol,Karachi,550000,"
DaihatsuCharade1984forSale
",165000.0,1000,37
Manual,Petrol,Karachi,33691,"
SuzukiMehran2000VXRforSale
",565000.0,800,21
Manual,Petrol,Karachi,34500,"
SuzukiMehran2018VXREuroII(CNG)forSale
",885000.0,800,3
Automatic,Petrol,Karachi,96000,"
ToyotaVitz2002F1.0forSale
",1330000.0,1000,19
Automatic,Petrol,Karachi,28000,"
ToyotaCorolla2017AltisAutomatic1.6forSale
",3225000.0,1600,4
Automatic,Petrol,Karachi,25000,"
SuzukiSwift2019DLXAutomatic1.3Navigatio...
",2000000.0,1300,2
Manual,Petrol,Karachi,63000,"
SuzukiCultus2015EUROIIforSale
",1150000.0,1000,6
Manual,Petrol,Karachi,1,"
DaihatsuCharade1986CXTurboforSale
",170000.0,1000,35
Manual,Petrol,Karachi,82000,"
SuzukiAlto2008VXR(CNG)forSale
",595000.0,1000,13
Manual,Petrol,Karachi,786000,"
ToyotaCorolla1976forSale
",285000.0,1200,45
Automatic,Petrol,Karachi,99000,"
ToyotaPrado2002TZ3.4forSale
",4100000.0,3400,19
Automatic,Petrol,Karachi,34000,"
ToyotaCorolla2019AltisAutomatic1.6forSale
",3400000.0,1600,2
Automatic,Petrol,Karachi,41530,"
ToyotaVitz2013F1.0forSale
",1925000.0,1000,8
Automatic,Petrol,Karachi,54000,"
HondaCity2016forSale
",2250000.0,1300,5
Automatic,Hybrid,Karachi,56000,"
ToyotaAqua2013GforSale
",2325000.0,1500,8
Automatic,Petrol,Karachi,49000,"
DaihatsuMira2017XSAforSale
",2039999.9999999998,660,4
Manual,Petrol,Karachi,48000,"
SuzukiSwift2015DLX1.3forSale
",1465000.0,1300,6
Automatic,Petrol,Karachi,85000,"
DaihatsuHijet2012DeluxeforSale
",1150000.0,660,9
Manual,Petrol,Karachi,117000,"
SuzukiBaleno2005JXRforSale
",640000.0,1300,16
Manual,CNG,Karachi,80000,"
SuzukiMehran2002VXforSale
",300000.0,800,19
Manual,Petrol,Karachi,123,"
SuzukiMargalla1997GLXforSale
",490000.00000000006,1300,24
Automatic,Petrol,Karachi,5231,"
SuzukiSwift2020RS1.0forSale
7.9/10
",3629999.9999999995,1000,1
Manual,Petrol,Karachi,30772,"
SuzukiMehran2018VXREuroIIforSale
8.6/10
",955000.0000000001,800,3
Automatic,Diesel,Karachi,34737,"
ToyotaHilux20184x4DoubleCabStandardfor...
9.8/10
",6650000.0,3000,3
Automatic,Petrol,Karachi,18230,"
MercedesBenzCClass2017C180forSale
8.9/10
",9999000.0,1800,4
Automatic,Petrol,Karachi,28372,"
ToyotaVitz2017F1.0forSale
9.5/10
",2575000.0,1000,4
Automatic,Petrol,Karachi,132549,"
DaihatsuHijet2016DeluxeforSale
9.6/10
",1510000.0,660,5
Automatic,Petrol,Karachi,60284,"
SuzukiAlto2017XforSale
6.2/10
",1550000.0,660,4
Automatic,Petrol,Karachi,54137,"
BMWX6Series201050iforSale
6.8/10
",12500000.0,4400,11
Automatic,Petrol,Karachi,29,"
MGOther2021forSale
",6400000.0,1500,0
Manual,Petrol,Karachi,100,"
SuzukiSwift2010DLX1.3forSale
",1170000.0,1300,11
Automatic,Petrol,Karachi,57000,"
ToyotaLandCruiser2015AXGSelectionforSale
",31000000.0,4600,6
Automatic,Petrol,Karachi,60,"
ChanganAlsvin20211.5LDCTLumiereforSale
",2950000.0,1500,0
Manual,Petrol,Karachi,20000,"
SuzukiBaleno2003JXRforSale
",610000.0,1300,18
Automatic,Petrol,Karachi,1,"
KIAPicanto20211.0ATforSale
",2210000.0,1000,0
Automatic,Petrol,Karachi,32000,"
ToyotaCorolla2018AltisAutomatic1.6forSale
",3300000.0,1600,3
Automatic,Petrol,Karachi,54000,"
ToyotaCorolla2018AltisAutomatic1.6forSale
",3350000.0,1600,3
Manual,Petrol,Karachi,100000,"
SuzukiSwift2011DLX1.3forSale
",1250000.0,1300,10
Manual,Petrol,Karachi,200000,"
ToyotaCorolla2008XLiVVTiforSale
",1250000.0,1300,13
Automatic,Petrol,Karachi,1,"
KIAPicanto20211.0ATforSale
",2200000.0,1000,0
Automatic,Petrol,Karachi,75000,"
ToyotaPasso2013XforSale
",1760000.0000000002,1000,8
Manual,Petrol,Karachi,71000,"
SuzukiAlto2011VXR(CNG)forSale
",685000.0,1000,10
Automatic,Petrol,Karachi,6500,"
ToyotaCorolla2021AltisXAutomatic1.6for...
",1900000.0,1600,0
Automatic,Petrol,Karachi,75000,"
HondaCivic2012OrielProsmatecUGforSale
",2350000.0,1800,9
Automatic,Petrol,Karachi,39000,"
ToyotaCorolla2017AltisGrandeCVT-i1.8fo...
",3525000.0,1800,4
Manual,Petrol,Karachi,122000,"
HondaCivic2006VTiOriel1.6forSale
",1200000.0,1600,15
Manual,Petrol,Karachi,95000,"
ToyotaCorolla2016GLi1.3VVTiforSale
",2280000.0,1300,5
Automatic,Petrol,Karachi,2600,"
ToyotaCorolla2021forSale
",2950000.0,1500,0
Automatic,Petrol,Karachi,90,"
ChanganAlsvin20211.5LDCTLumiereforSale
",2780000.0,1500,0
Automatic,Petrol,Karachi,126000,"
NissanClipper2011GforSale
",944999.9999999999,660,10
Manual,Petrol,Karachi,11000,"
HondaCity20181.3i-VTECforSale
",2480000.0,1300,3
Automatic,Petrol,Karachi,84000,"
ToyotaCorolla2017GLiAutomatic1.3VVTifo...
",2595000.0,1300,4
Automatic,Petrol,Karachi,1,"
KIAOther2021forSale
",8000000.0,3500,0
Automatic,Petrol,Karachi,55000,"
DaihatsuMira2018XforSale
",2050000.0,660,3
Manual,Petrol,Karachi,64248,"
MazdaRx71996forSale
",6500000.0,2500,25
Manual,Petrol,Karachi,72000,"
SuzukiSwift2011DLX1.3forSale
",1240000.0,1300,10
Automatic,Petrol,Karachi,65000,"
HondaCivicRebirth2013VTiOrielProsmatec1...
",2340000.0,1800,8
Automatic,Petrol,Karachi,51500,"
ToyotaVitz2018F1.0forSale
",2765000.0,1000,3
Manual,Petrol,Karachi,100000,"
WillysM381952forSale
",1200000.0,1600,69
Automatic,Petrol,Karachi,28000,"
FordF150Shelby2018SuperchargedforSale
",25000000.0,5000,3
Automatic,Petrol,Karachi,21000,"
MercedesBenzEClass2018E200forSale
",0,2000,3
Automatic,Petrol,Karachi,8000,"
AudiA520191.4TFSISportbackforSale
",0,1400,2
Automatic,Petrol,Karachi,60000,"
HondaCivicRebirth2013VTiOrielProsmatec1...
",2490000.0,1800,8
Automatic,Petrol,Karachi,59000,"
ToyotaPasso2017XLPackageSforSale
",2530000.0,1000,4
Automatic,Petrol,Karachi,80000,"
ToyotaPrado2012TXLPackage2.7forSale
",0,2700,9
Automatic,Diesel,Karachi,40,"
ToyotaHilux2021RevoVAutomatic2.8forSale
",8350000.0,2800,0
Automatic,Petrol,Karachi,43700,"
ToyotaCorolla2016AltisAutomatic1.6forSale
",2860000.0,1600,5
Automatic,Petrol,Karachi,73000,"
DaihatsuMira2013XMemorialEditionforSale
",1450000.0,660,8
Manual,Petrol,Karachi,35000,"
SuzukiCultus2017VXLforSale
",1675000.0,1000,4
Automatic,Petrol,Karachi,96500,"
ToyotaPrado120Series2009TZ4.0forSale
",9900000.0,4000,12
Manual,Petrol,Karachi,51000,"
SuzukiMehran2017VXREuroIIforSale
",720000.0,800,4
Automatic,Petrol,Karachi,95000,"
HondaCivicReborn2011VTiOrielProsmatec1....
",1850000.0,1800,10
Automatic,Petrol,Karachi,93000,"
SuzukiEvery2010forSale
",1095000.0,660,11
Automatic,Petrol,Karachi,143000,"
HondaCivicEagleEye2005VTiOrielUGProsma...
",1280000.0,1600,16
Manual,Petrol,Karachi,95000,"
HondaCity20141.3i-VTECforSale
",1795000.0,1300,7
Automatic,Petrol,Karachi,52000,"
HondaCivic2017Oriel1.8i-VTECCVTforSale
",3420000.0000000005,1800,4
Automatic,Diesel,Karachi,23000,"
ToyotaFortuner20182.8Sigma4forSale
",8500000.0,2800,3
Automatic,Petrol,Karachi,147000,"
ToyotaLandCruiser80Series1997forSale
",2400000.0,3000,24
Automatic,Petrol,Karachi,54500,"
ToyotaFortuner20172.7VVTiforSale
",7850000.0,2700,4
Manual,Petrol,Karachi,81655,"
SuzukiCultus2012EUROIIforSale
",890000.0,1000,9
Automatic,Petrol,Karachi,64000,"
DaihatsuMira2015GSmartDrivePackagefor...
",1725000.0,660,6
Manual,Petrol,Karachi,95500,"
SuzukiMargalla1993GLforSale
",350000.0,1300,28
Manual,Petrol,Karachi,149000,"
DaihatsuCuore2005CXforSale
",475000.0,800,16
Automatic,Petrol,Karachi,100000,"
ToyotaPlatz2006F1.0forSale
",1075000.0,1000,15
Manual,Petrol,Karachi,83000,"
ToyotaCorolla2009XLiVVTiforSale
",1250000.0,1300,12
Manual,Petrol,Karachi,60000,"
ToyotaCorolla2017XLiVVTiforSale
",2295000.0,1300,4
Automatic,Petrol,Karachi,108000,"
HondaCivic2002VTiOrielProsmatec1.6for...
",1125000.0,1600,19
Manual,Petrol,Karachi,100000,"
SuzukiAlto2006VXRforSale
",375000.0,1000,15
Manual,Petrol,Karachi,47000,"
HondaCity2016Aspire1.3i-VTECforSale
",2190000.0,1300,5
Automatic,Hybrid,Karachi,21155,"
ToyotaAqua2018SforSale
",3300000.0,1500,3
Automatic,Hybrid,Karachi,1555,"
ToyotaAqua2020SforSale
",3900000.0,1500,1
Automatic,Petrol,Karachi,100000,"
HondaCivic2004VTiOrielProsmatec1.6for...
",1250000.0,1600,17
Automatic,Petrol,Karachi,68000,"
HondaVezel2014HybridXStyleEditionforSale
",3160000.0,1500,7
Manual,Petrol,Karachi,35000,"
ToyotaCorolla1988SELimitedforSale
",570000.0,1500,33
Manual,Petrol,Karachi,100000,"
ToyotaCorolla2017XLiVVTiforSale
",2450000.0,1300,4
Automatic,Petrol,Karachi,80000,"
ToyotaLandCruiser2013AXforSale
",21000000.0,4600,8
Automatic,Petrol,Karachi,74000,"
ToyotaLandCruiser2008AXGSelectionforSale
",15500000.0,4600,13
Automatic,Petrol,Karachi,83000,"
SuzukiSwift2014DLXAutomatic1.3forSale
",1639999.9999999998,1300,7
Automatic,Petrol,Karachi,800,"
HondaCivic2021Oriel1.8i-VTECCVTforSale
",4290000.0,1800,0
Automatic,Petrol,Karachi,110000,"
HondaCivicReborn2009VTiOrielProsmatec1....
",1650000.0,1800,12
Automatic,Hybrid,Karachi,54000,"
ToyotaSienta2016GforSale
",3400000.0,1500,5
Automatic,Hybrid,Karachi,80000,"
HondaVezel2015HybridZforSale
",4050000.0,1500,6
Automatic,Petrol,Karachi,140000,"
HondaCity2007VTECSteermaticforSale
",1350000.0,1500,14
Automatic,Petrol,Karachi,31000,"
ToyotaCorolla2020AltisAutomatic1.6forSale
",3550000.0,1600,1
Automatic,Petrol,Karachi,22299,"
SuzukiSwift2019DLXAutomatic1.3Navigatio...
",1995000.0,1300,2
Automatic,Petrol,Karachi,29000,"
ToyotaCorolla2020XLiAutomaticforSale
",3050000.0,1300,1
Automatic,Petrol,Karachi,30000,"
KIASportage2019forSale
",4870000.0,2000,2
Automatic,Petrol,Karachi,18000,"
HondaNBoxPlusCustom2014GforSale
",1575000.0,660,7
Automatic,Petrol,Karachi,103000,"
SuzukiEvery2017JoinforSale
",1989999.9999999998,660,4
Manual,Petrol,Karachi,139000,"
HondaCivicEagleEye2005EXiforSale
",1010000.0,1500,16
Automatic,Petrol,Karachi,128000,"
HondaCivicEagleEye2005EXiProsmatecforSale
",1125000.0,1500,16
Manual,CNG,Karachi,50000,"
SuzukiBolan2004GLforSale
",440000.00000000006,800,17
Automatic,Petrol,Karachi,126000,"
MitsubishiLancer2007GLXAutomatic1.6for...
",1450000.0,1600,14
Manual,Petrol,Karachi,44000,"
DaihatsuCopen200810thAnniversaryEdition...
",1350000.0,660,13
Manual,Petrol,Karachi,211540,"
HondaCity2005i-DSIforSale
",1080000.0,1300,16
Manual,Petrol,Karachi,10,"
SuzukiMehran1997VXforSale
",229999.99999999997,800,24
Automatic,Petrol,Karachi,45872,"
SuzukiSwift2019DLXAutomatic1.3Navigatio...
",2000000.0,1300,2
Automatic,Petrol,Karachi,190000,"
NissanSunny2007EXSaloonAutomatic1.3for...
",1165000.0,1300,14
Automatic,Petrol,Karachi,69000,"
ToyotaPrado2012TX4.0forSale
",15500000.0,4000,9
Automatic,Petrol,Karachi,70000,"
HondaCivicRebirth2014VTiProsmatec1.8i-V...
",2295000.0,1800,7
Manual,Petrol,Karachi,19470,"
HondaCity2016Aspire1.3i-VTECforSale
",2250000.0,1300,5
Automatic,Petrol,Karachi,96000,"
ToyotaPrius2013SLEDEdition1.8forSale
",2800000.0,1800,8
Manual,Petrol,Karachi,55000,"
SuzukiSwift2012DX1.3forSale
",1310000.0,1300,9
Manual,Hybrid,Karachi,10000,"
SuzukiBolan1992VX(CNG)forSale
",300000.0,800,29
Manual,Petrol,Karachi,79500,"
SuzukiCultus2007VXRforSale
",650000.0,1000,14
Manual,Petrol,Karachi,34000,"
SuzukiCultus2015EUROIIforSale
",1120000.0,1000,6
Automatic,Petrol,Karachi,85000,"
NissanDayzHighwayStar2014forSale
",1580000.0,660,7
Automatic,Petrol,Karachi,100000,"
SuzukiEvery2010GAforSale
",1125000.0,660,11
Automatic,Petrol,Karachi,79000,"
ToyotaCorolla2013AltisSRCruisetronic1.6...
",2220000.0,1600,8
Automatic,Diesel,Karachi,33500,"
ToyotaHilux2019RevoVAutomatic2.8forSale
",6900000.0,2800,2
Manual,Petrol,Karachi,25000,"
ChevroletCorvette2005forSale
",470000.0,800,16
Manual,Petrol,Karachi,47000,"
ToyotaCorolla2017GLi1.3VVTiforSale
",2680000.0,1300,4
Automatic,Petrol,Karachi,55000,"
ToyotaVitz2013F1.0forSale
",1795000.0,1000,8
Automatic,Hybrid,Karachi,86000,"
ToyotaAqua2015GLEDSoftLeatherSelection...
",0,1500,6
Automatic,Hybrid,Karachi,30000,"
ToyotaAqua2018forSale
",0,1500,3
Automatic,Petrol,Karachi,9800,"
DaihatsuMira2019ESforSale
",2000000.0,660,2
Automatic,Petrol,Karachi,16000,"
ToyotaVitz2018FSmileEdition1.0forSale
",2849000.0,1000,3
Automatic,Petrol,Karachi,24000,"
ToyotaCorolla2018AltisGrandeCVT-i1.8fo...
",0,1800,3
Automatic,Petrol,Karachi,88000,"
NissanJuke201215RSforSale
",0,1500,9
Manual,Petrol,Karachi,110000,"
DaihatsuTerios20124x4forSale
",0,1600,9
Automatic,Petrol,Karachi,81000,"
ToyotaPrado2010TX2.7forSale
",0,2700,11
Automatic,Petrol,Karachi,110000,"
ToyotaPrado120Series2008TXLimited2.7fo...
",7384999.999999999,2700,13
Automatic,Diesel,Karachi,82182,"
ToyotaHilux2016VigoChampGforSale
",5375000.0,2500,5
Automatic,Petrol,Karachi,55165,"
ToyotaPrado2015TXLPackage2.7forSale
",0,2700,6
Automatic,Petrol,Karachi,11000,"
ToyotaCorolla2019XLiAutomaticforSale
",3000000.0,1300,2
Automatic,Petrol,Karachi,87000,"
ToyotaCorolla2017AltisAutomatic1.6forSale
",2990000.0,1600,4
Manual,Petrol,Karachi,3500,"
SuzukiCultus2021VXLforSale
",1995000.0,1000,0
Automatic,Petrol,Karachi,94000,"
ToyotaCorolla2014GLiAutomatic1.6VVTifo...
",2275000.0,1600,7
Automatic,Petrol,Karachi,122000,"
DaihatsuHijet2008forSale
",955000.0000000001,660,13
Automatic,Petrol,Karachi,81500,"
SuzukiWagonR2014StingrayTforSale
",1275000.0,660,7
Manual,Petrol,Karachi,80000,"
DaihatsuCuore2008CXEcoforSale
",650000.0,800,13
Automatic,Petrol,Karachi,175000,"
HondaCivicReborn2009VTiOrielProsmatec1....
",1650000.0,1800,12
Manual,Petrol,Karachi,120000,"
HondaCivic2002EXiforSale
",925000.0,1500,19
Automatic,Petrol,Karachi,74500,"
ToyotaVitz2011F1.0forSale
",1735000.0000000002,1000,10
Automatic,Petrol,Karachi,29500,"
HondaBR-V2017i-VTECforSale
",2850000.0,1500,4
Manual,CNG,Karachi,100000,"
SuzukiKhyber1992GAforSale
",240000.0,1000,29
Manual,Petrol,Karachi,94000,"
ToyotaCorolla2009GLi1.3VVTiforSale
",1490000.0,1300,12
Automatic,Petrol,Karachi,114000,"
ToyotaVitz2013F1.0forSale
",1880000.0,1000,8
Automatic,Hybrid,Karachi,59989,"
SuzukiIgnis2016forSale
",2850000.0,1200,5
Automatic,Petrol,Karachi,80000,"
HondaCity20161.3i-VTECProsmatecforSale
",2300000.0,1300,5
Manual,Petrol,Karachi,48000,"
SuzukiMehran2018VXREuroIIforSale
",900000.0,800,3
Automatic,Petrol,Karachi,35800,"
HondaAccord2010forSale
",4500000.0,2400,11
Automatic,Petrol,Karachi,130500,"
HondaCity2006i-DSIVarioforSale
",1290000.0,1300,15
Manual,Petrol,Karachi,100000,"
SuzukiAlto2010VXR(CNG)forSale
",745000.0,1000,11
Manual,Petrol,Karachi,80000,"
SuzukiEvery2016PAforSale
",1580000.0,660,5
Manual,Petrol,Karachi,65000,"
MazdaRX82004TypeSforSale
",1800000.0,1300,17
Automatic,Petrol,Karachi,105000,"
ToyotaPasso2012+Hana1.0forSale
",1675000.0,1000,9
Automatic,Petrol,Karachi,65000,"
ToyotaCorolla2016AltisAutomatic1.6forSale
",2642000.0,1600,5
Manual,CNG,Karachi,100000,"
SuzukiBolan1998forSale
",340000.0,800,23
Automatic,Petrol,Karachi,27999,"
ToyotaVitz2018Jewela1.0forSale
",2850000.0,1000,3
Automatic,Petrol,Karachi,34000,"
ToyotaCorollaAxio2018Hybrid1.5forSale
",3850000.0,1500,3
Automatic,Petrol,Karachi,41000,"
ToyotaVitz2018FSmileEdition1.0forSale
",2650000.0,1000,3
Automatic,Hybrid,Karachi,34635,"
ToyotaCrown2018forSale
",20000000.0,2500,3
Automatic,Petrol,Karachi,104000,"
HondaVezel2016HybridZHondaSensingfor...
",4400000.0,1500,5
Automatic,Petrol,Karachi,42940,"
ToyotaSienta2015XforSale
8.1/10
",3100000.0,1500,6
Automatic,Hybrid,Karachi,39243,"
ToyotaC-HR20181.8HybridforSale
9.2/10
",6000000.0,1800,3
Automatic,Petrol,Karachi,105806,"
HondaVamos2009forSale
5.8/10
",900000.0,1500,12
Automatic,Petrol,Karachi,62149,"
HondaCity2016AspireProsmatec1.5i-VTECf...
7.7/10
",2390000.0,1500,5
Automatic,Petrol,Karachi,126909,"
ToyotaCorollaFielder2017SAerotourerfor...
8.9/10
",3499000.0,1800,4
Automatic,Petrol,Karachi,16564,"
ToyotaPixisEpoch2018BforSale
9/10
",1950000.0,660,3
Automatic,Petrol,Karachi,113860,"
ToyotaPasso2014XGPackageforSale
7.7/10
",1889999.9999999998,1000,7
Manual,Petrol,Karachi,169000,"
SuzukiAlto2007VXR(CNG)forSale
",585000.0,1000,14
Manual,Petrol,Karachi,12,"
HondaCivic1996VTi1.6forSale
",600000.0,1600,25
Manual,Petrol,Karachi,65000,"
SuzukiMehran2014VXEuroIIforSale
",690000.0,800,7
Manual,Petrol,Karachi,112000,"
ToyotaCorolla2011GLi1.3VVTiforSale
",1700000.0,1300,10
Manual,Petrol,Karachi,83500,"
SuzukiAlto2011VXRforSale
",775000.0,1000,10
Manual,Petrol,Karachi,72000,"
SuzukiAlto2012forSale
",785000.0,800,9
Manual,Petrol,Karachi,50000,"
ToyotaCorolla2015GLi1.3VVTiforSale
",2250000.0,1300,6
Manual,Petrol,Karachi,50000,"
MazdaRX82008TypeSforSale
",2100000.0,1300,13
Automatic,Petrol,Karachi,6000,"
DaihatsuMira2018forSale
",2180000.0,660,3
Automatic,Petrol,Karachi,78000,"
HondaVezel2014HybridXforSale
",3195000.0,1500,7
Automatic,Petrol,Karachi,38000,"
ToyotaVitz2017F1.0forSale
",2550000.0,1000,4
Automatic,Petrol,Karachi,32700,"
ToyotaCorolla2018GLiAutomatic1.3VVTifo...
",3220000.0000000005,1300,3
Automatic,Petrol,Karachi,70000,"
ToyotaVitz2018F1.0forSale
",2600000.0,1000,3
Automatic,Petrol,Karachi,37000,"
HondaCivic2017Oriel1.8i-VTECCVTforSale
",3460000.0,1800,4
Manual,Petrol,Karachi,10000,"
SuzukiCultus2007VXRforSale
",535000.0,1000,14
Manual,Petrol,Karachi,62600,"
HondaCivicReborn2011VTiOriel1.8i-VTECf...
",1540000.0,1800,10
Automatic,Petrol,Karachi,85000,"
HondaCivicRebirth2015OrielProsmatecUGfo...
",2550000.0,1800,6
Automatic,Petrol,Karachi,119000,"
ToyotaPrius2007GTouringSelection1.5for...
",1850000.0,1500,14
Manual,Petrol,Karachi,85000,"
DaihatsuCuore2010CXEcoforSale
",690000.0,800,11
Manual,Petrol,Karachi,48000,"
ToyotaCorolla2017GLi1.3VVTiforSale
",2825000.0,1300,4
Automatic,Petrol,Karachi,153602,"
HondaCivic1999VTiAutomatic1.6forSale
",825000.0,1600,22
Automatic,Petrol,Karachi,77000,"
HondaCivic2017Oriel1.8i-VTECCVTforSale
",3425000.0,1800,4
Manual,Petrol,Karachi,93000,"
SuzukiLiana2012RXiforSale
",1100000.0,1300,9
Automatic,Petrol,Karachi,80000,"
ToyotaCorolla2014GLiAutomaticLimitedEdi...
",2600000.0,1600,7
Automatic,Petrol,Karachi,1,"
ChanganM92021forSale
",2750000.0,1300,0
Automatic,Hybrid,Karachi,57516,"
HondaVezel2014HybridZforSale
8.3/10
",3350000.0,1500,7
Automatic,Petrol,Karachi,57141,"
ToyotaPrado2015TXLPackage2.7forSale
8.2/10
",17100000.0,2700,6
Automatic,Petrol,Karachi,101967,"
SuzukiEvery2011GAforSale
6.9/10
",1180000.0,660,10
Automatic,Petrol,Karachi,3671,"
ToyotaYaris2020ATIVXCVT1.5forSale
9.6/10
",3150000.0,1500,1
Automatic,Petrol,Karachi,150035,"
MercedesBenzCClass2005forSale
6.4/10
",3150000.0,1800,16
Automatic,Petrol,Karachi,165058,"
HondaCity20131.3i-VTECProsmatecforSale
7.6/10
",1795000.0,1300,8
Automatic,Petrol,Karachi,21642,"
BMWX12017sDrive18iforSale
9.4/10
",5700000.0,1500,4
Automatic,Hybrid,Karachi,90302,"
HondaVezel2014forSale
5.8/10
",3500000.0,1500,7
Automatic,Hybrid,Karachi,54976,"
ToyotaVitz2017HybridF1.5forSale
9.2/10
",2975000.0,1500,4
Automatic,Petrol,Karachi,161431,"
DaihatsuHijet2015DeluxeforSale
8.8/10
",1480000.0,660,6
Automatic,Petrol,Karachi,96592,"
HondaCivicRebirth2013OrielProsmatecUGfo...
6.4/10
",2500000.0,1800,8
Manual,Petrol,Karachi,130844,"
ToyotaAvanza2010UpSpec1.5forSale
6.4/10
",2100000.0,1500,11
